gene_id	gene_name	transcript_id	sample	TPM	treat	batch	time_point
ENSMUSG00000034088	Hdlbp	ENSMUST00000170883	LM411_R1_t0	13.62	LM411	R1	t0
ENSMUSG00000035278	Plekhj1	ENSMUST00000036805	LM411_R1_t0	40.96	LM411	R1	t0
ENSMUSG00000035278	Plekhj1	ENSMUST00000219767	LM411_R1_t0	11.69	LM411	R1	t0
ENSMUSG00000035325	Sec31a	ENSMUST00000094578	LM411_R1_t0	31.99	LM411	R1	t0
ENSMUSG00000035325	Sec31a	ENSMUST00000182886	LM411_R1_t0	8.93	LM411	R1	t0
ENSMUSG00000035325	Sec31a	ENSMUST00000182988	LM411_R1_t0	5.24	LM411	R1	t0
ENSMUSG00000035356	Nfkbiz	ENSMUST00000114457	LM411_R1_t0	0.46	LM411	R1	t0
ENSMUSG00000035356	Nfkbiz	ENSMUST00000114458	LM411_R1_t0	23.6	LM411	R1	t0
ENSMUSG00000036052	Dnajb5	ENSMUST00000084662	LM411_R1_t0	0.33	LM411	R1	t0
ENSMUSG00000036052	Dnajb5	ENSMUST00000098112	LM411_R1_t0	2.03	LM411	R1	t0
ENSMUSG00000036052	Dnajb5	ENSMUST00000107973	LM411_R1_t0	9.21	LM411	R1	t0
ENSMUSG00000036052	Dnajb5	ENSMUST00000142332	LM411_R1_t0	1.57	LM411	R1	t0
ENSMUSG00000038011	Dnah10	ENSMUST00000058440	LM411_R1_t0	0.08	LM411	R1	t0
ENSMUSG00000038011	Dnah10	ENSMUST00000141137	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000038011	Dnah10	ENSMUST00000196708	LM411_R1_t0	0.03	LM411	R1	t0
ENSMUSG00000038172	Ttc39b	ENSMUST00000048274	LM411_R1_t0	3.24	LM411	R1	t0
ENSMUSG00000038172	Ttc39b	ENSMUST00000102823	LM411_R1_t0	12.33	LM411	R1	t0
ENSMUSG00000038623	Tm6sf1	ENSMUST00000041890	LM411_R1_t0	2.32	LM411	R1	t0
ENSMUSG00000038623	Tm6sf1	ENSMUST00000119543	LM411_R1_t0	0.89	LM411	R1	t0
ENSMUSG00000038623	Tm6sf1	ENSMUST00000124616	LM411_R1_t0	0.85	LM411	R1	t0
ENSMUSG00000038623	Tm6sf1	ENSMUST00000130006	LM411_R1_t0	0.81	LM411	R1	t0
ENSMUSG00000038623	Tm6sf1	ENSMUST00000134861	LM411_R1_t0	0.84	LM411	R1	t0
ENSMUSG00000038623	Tm6sf1	ENSMUST00000147977	LM411_R1_t0	0.37	LM411	R1	t0
ENSMUSG00000038708	Golga4	ENSMUST00000084820	LM411_R1_t0	17.85	LM411	R1	t0
ENSMUSG00000038708	Golga4	ENSMUST00000211840	LM411_R1_t0	4.21	LM411	R1	t0
ENSMUSG00000039114	Nrn1	ENSMUST00000037623	LM411_R1_t0	1.04	LM411	R1	t0
ENSMUSG00000039114	Nrn1	ENSMUST00000223611	LM411_R1_t0	0.29	LM411	R1	t0
ENSMUSG00000039201	Tbc1d25	ENSMUST00000039892	LM411_R1_t0	2.3	LM411	R1	t0
ENSMUSG00000039201	Tbc1d25	ENSMUST00000133093	LM411_R1_t0	3.12	LM411	R1	t0
ENSMUSG00000039201	Tbc1d25	ENSMUST00000143984	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000039201	Tbc1d25	ENSMUST00000172020	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000039201	Tbc1d25	ENSMUST00000239441	LM411_R1_t0	2.3	LM411	R1	t0
ENSMUSG00000039431	Mtmr7	ENSMUST00000048898	LM411_R1_t0	0.36	LM411	R1	t0
ENSMUSG00000039431	Mtmr7	ENSMUST00000174205	LM411_R1_t0	0.42	LM411	R1	t0
ENSMUSG00000040433	Zbtb38	ENSMUST00000093798	LM411_R1_t0	1.39	LM411	R1	t0
ENSMUSG00000040433	Zbtb38	ENSMUST00000152594	LM411_R1_t0	5.56	LM411	R1	t0
ENSMUSG00000040813	Tex264	ENSMUST00000046735	LM411_R1_t0	24.88	LM411	R1	t0
ENSMUSG00000040813	Tex264	ENSMUST00000163441	LM411_R1_t0	10.87	LM411	R1	t0
ENSMUSG00000040813	Tex264	ENSMUST00000169068	LM411_R1_t0	15.98	LM411	R1	t0
ENSMUSG00000041408	Wapl	ENSMUST00000048263	LM411_R1_t0	26.61	LM411	R1	t0
ENSMUSG00000041408	Wapl	ENSMUST00000090027	LM411_R1_t0	16.25	LM411	R1	t0
ENSMUSG00000041408	Wapl	ENSMUST00000111895	LM411_R1_t0	8.17	LM411	R1	t0
ENSMUSG00000041408	Wapl	ENSMUST00000169910	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000041415	Dicer1	ENSMUST00000041987	LM411_R1_t0	10.07	LM411	R1	t0
ENSMUSG00000041415	Dicer1	ENSMUST00000222002	LM411_R1_t0	10.54	LM411	R1	t0
ENSMUSG00000041415	Dicer1	ENSMUST00000222528	LM411_R1_t0	14.71	LM411	R1	t0
ENSMUSG00000041488	Stx3	ENSMUST00000069285	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000041488	Stx3	ENSMUST00000075304	LM411_R1_t0	1	LM411	R1	t0
ENSMUSG00000042766	Trim46	ENSMUST00000041022	LM411_R1_t0	0.26	LM411	R1	t0
ENSMUSG00000042766	Trim46	ENSMUST00000090924	LM411_R1_t0	0.97	LM411	R1	t0
ENSMUSG00000042766	Trim46	ENSMUST00000107464	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000042766	Trim46	ENSMUST00000139419	LM411_R1_t0	0.95	LM411	R1	t0
ENSMUSG00000042766	Trim46	ENSMUST00000143637	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000044475	Ascc1	ENSMUST00000050516	LM411_R1_t0	28.73	LM411	R1	t0
ENSMUSG00000044475	Ascc1	ENSMUST00000164083	LM411_R1_t0	0.72	LM411	R1	t0
ENSMUSG00000044475	Ascc1	ENSMUST00000219778	LM411_R1_t0	0.96	LM411	R1	t0
ENSMUSG00000044566	Cage1	ENSMUST00000074969	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000044566	Cage1	ENSMUST00000089840	LM411_R1_t0	0.28	LM411	R1	t0
ENSMUSG00000044566	Cage1	ENSMUST00000110233	LM411_R1_t0	0.2	LM411	R1	t0
ENSMUSG00000045427	Hnrnph2	ENSMUST00000050331	LM411_R1_t0	16.56	LM411	R1	t0
ENSMUSG00000045427	Hnrnph2	ENSMUST00000059297	LM411_R1_t0	6.61	LM411	R1	t0
ENSMUSG00000045427	Hnrnph2	ENSMUST00000074950	LM411_R1_t0	29.29	LM411	R1	t0
ENSMUSG00000045427	Hnrnph2	ENSMUST00000113202	LM411_R1_t0	4.99	LM411	R1	t0
ENSMUSG00000047412	Zbtb44	ENSMUST00000115222	LM411_R1_t0	7.81	LM411	R1	t0
ENSMUSG00000047412	Zbtb44	ENSMUST00000216649	LM411_R1_t0	5.51	LM411	R1	t0
ENSMUSG00000047412	Zbtb44	ENSMUST00000217092	LM411_R1_t0	8.98	LM411	R1	t0
ENSMUSG00000047888	Tnrc6b	ENSMUST00000067689	LM411_R1_t0	15.08	LM411	R1	t0
ENSMUSG00000047888	Tnrc6b	ENSMUST00000226857	LM411_R1_t0	7.74	LM411	R1	t0
ENSMUSG00000047888	Tnrc6b	ENSMUST00000228124	LM411_R1_t0	10.78	LM411	R1	t0
ENSMUSG00000048271	Rbm33	ENSMUST00000059644	LM411_R1_t0	25.77	LM411	R1	t0
ENSMUSG00000048271	Rbm33	ENSMUST00000114884	LM411_R1_t0	7.74	LM411	R1	t0
ENSMUSG00000048731	Ggnbp1	ENSMUST00000053683	LM411_R1_t0	2.12	LM411	R1	t0
ENSMUSG00000048731	Ggnbp1	ENSMUST00000122106	LM411_R1_t0	0.13	LM411	R1	t0
ENSMUSG00000048731	Ggnbp1	ENSMUST00000142141	LM411_R1_t0	0.6	LM411	R1	t0
ENSMUSG00000048731	Ggnbp1	ENSMUST00000151920	LM411_R1_t0	0.75	LM411	R1	t0
ENSMUSG00000048731	Ggnbp1	ENSMUST00000154731	LM411_R1_t0	1.04	LM411	R1	t0
ENSMUSG00000048731	Ggnbp1	ENSMUST00000236076	LM411_R1_t0	0.96	LM411	R1	t0
ENSMUSG00000049109	Themis	ENSMUST00000056097	LM411_R1_t0	40.79	LM411	R1	t0
ENSMUSG00000049109	Themis	ENSMUST00000060409	LM411_R1_t0	7.52	LM411	R1	t0
ENSMUSG00000049109	Themis	ENSMUST00000105516	LM411_R1_t0	7.86	LM411	R1	t0
ENSMUSG00000051517	Arhgef39	ENSMUST00000054538	LM411_R1_t0	1.1	LM411	R1	t0
ENSMUSG00000051517	Arhgef39	ENSMUST00000125834	LM411_R1_t0	1.09	LM411	R1	t0
ENSMUSG00000051517	Arhgef39	ENSMUST00000128754	LM411_R1_t0	0.23	LM411	R1	t0
ENSMUSG00000051517	Arhgef39	ENSMUST00000129378	LM411_R1_t0	0.61	LM411	R1	t0
ENSMUSG00000053957	NA	ENSMUST00000122898	LM411_R1_t0	2.74	LM411	R1	t0
ENSMUSG00000053957	NA	ENSMUST00000199168	LM411_R1_t0	1.85	LM411	R1	t0
ENSMUSG00000053957	NA	ENSMUST00000242641	LM411_R1_t0	1.23	LM411	R1	t0
ENSMUSG00000053957	NA	ENSMUST00000264734	LM411_R1_t0	0.87	LM411	R1	t0
ENSMUSG00000054823	Nsd3	ENSMUST00000136107	LM411_R1_t0	23.67	LM411	R1	t0
ENSMUSG00000054823	Nsd3	ENSMUST00000139966	LM411_R1_t0	6.98	LM411	R1	t0
ENSMUSG00000054823	Nsd3	ENSMUST00000142395	LM411_R1_t0	20.23	LM411	R1	t0
ENSMUSG00000054823	Nsd3	ENSMUST00000146919	LM411_R1_t0	26.85	LM411	R1	t0
ENSMUSG00000054823	Nsd3	ENSMUST00000155861	LM411_R1_t0	20.2	LM411	R1	t0
ENSMUSG00000055239	Kcmf1	ENSMUST00000068697	LM411_R1_t0	18.01	LM411	R1	t0
ENSMUSG00000055239	Kcmf1	ENSMUST00000204598	LM411_R1_t0	16.77	LM411	R1	t0
ENSMUSG00000056476	Med12l	ENSMUST00000040325	LM411_R1_t0	0.08	LM411	R1	t0
ENSMUSG00000056476	Med12l	ENSMUST00000040846	LM411_R1_t0	0.08	LM411	R1	t0
ENSMUSG00000056476	Med12l	ENSMUST00000197374	LM411_R1_t0	0.16	LM411	R1	t0
ENSMUSG00000056476	Med12l	ENSMUST00000199659	LM411_R1_t0	0.15	LM411	R1	t0
ENSMUSG00000056536	Pign	ENSMUST00000070699	LM411_R1_t0	1	LM411	R1	t0
ENSMUSG00000056536	Pign	ENSMUST00000186485	LM411_R1_t0	4.67	LM411	R1	t0
ENSMUSG00000056724	Nbeal2	ENSMUST00000167320	LM411_R1_t0	24.81	LM411	R1	t0
ENSMUSG00000056724	Nbeal2	ENSMUST00000196488	LM411_R1_t0	7.24	LM411	R1	t0
ENSMUSG00000057234	Mettl15	ENSMUST00000081631	LM411_R1_t0	2	LM411	R1	t0
ENSMUSG00000057234	Mettl15	ENSMUST00000147376	LM411_R1_t0	0.71	LM411	R1	t0
ENSMUSG00000057234	Mettl15	ENSMUST00000147770	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000057948	Unc13d	ENSMUST00000075036	LM411_R1_t0	4.56	LM411	R1	t0
ENSMUSG00000057948	Unc13d	ENSMUST00000106450	LM411_R1_t0	18.52	LM411	R1	t0
ENSMUSG00000057948	Unc13d	ENSMUST00000106451	LM411_R1_t0	41.26	LM411	R1	t0
ENSMUSG00000058298	Mcm9	ENSMUST00000075540	LM411_R1_t0	5.53	LM411	R1	t0
ENSMUSG00000058298	Mcm9	ENSMUST00000219838	LM411_R1_t0	2.63	LM411	R1	t0
ENSMUSG00000058298	Mcm9	ENSMUST00000220007	LM411_R1_t0	1.81	LM411	R1	t0
ENSMUSG00000058298	Mcm9	ENSMUST00000237608	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000059810	Rgs3	ENSMUST00000098031	LM411_R1_t0	1.17	LM411	R1	t0
ENSMUSG00000059810	Rgs3	ENSMUST00000107420	LM411_R1_t0	0.13	LM411	R1	t0
ENSMUSG00000059810	Rgs3	ENSMUST00000127254	LM411_R1_t0	13.16	LM411	R1	t0
ENSMUSG00000059810	Rgs3	ENSMUST00000144489	LM411_R1_t0	26.18	LM411	R1	t0
ENSMUSG00000059820	Nkapd1	ENSMUST00000131351	LM411_R1_t0	11.83	LM411	R1	t0
ENSMUSG00000059820	Nkapd1	ENSMUST00000147671	LM411_R1_t0	5	LM411	R1	t0
ENSMUSG00000059820	Nkapd1	ENSMUST00000171462	LM411_R1_t0	0.61	LM411	R1	t0
ENSMUSG00000060791	Gmfg	ENSMUST00000078845	LM411_R1_t0	355.03	LM411	R1	t0
ENSMUSG00000060791	Gmfg	ENSMUST00000138741	LM411_R1_t0	20.65	LM411	R1	t0
ENSMUSG00000062210	Tnfaip8	ENSMUST00000128377	LM411_R1_t0	46.85	LM411	R1	t0
ENSMUSG00000062210	Tnfaip8	ENSMUST00000148159	LM411_R1_t0	34.11	LM411	R1	t0
ENSMUSG00000062210	Tnfaip8	ENSMUST00000148989	LM411_R1_t0	20.03	LM411	R1	t0
ENSMUSG00000065990	Aurkaip1	ENSMUST00000084097	LM411_R1_t0	44.96	LM411	R1	t0
ENSMUSG00000065990	Aurkaip1	ENSMUST00000105591	LM411_R1_t0	8.04	LM411	R1	t0
ENSMUSG00000065990	Aurkaip1	ENSMUST00000105592	LM411_R1_t0	25.14	LM411	R1	t0
ENSMUSG00000066800	Rnasel	ENSMUST00000086209	LM411_R1_t0	5.01	LM411	R1	t0
ENSMUSG00000066800	Rnasel	ENSMUST00000182131	LM411_R1_t0	2.17	LM411	R1	t0
ENSMUSG00000066800	Rnasel	ENSMUST00000182538	LM411_R1_t0	8.37	LM411	R1	t0
ENSMUSG00000066800	Rnasel	ENSMUST00000182722	LM411_R1_t0	5.15	LM411	R1	t0
ENSMUSG00000066800	Rnasel	ENSMUST00000183241	LM411_R1_t0	3.94	LM411	R1	t0
ENSMUSG00000069049	Eif2s3y	ENSMUST00000091197	LM411_R1_t0	30.59	LM411	R1	t0
ENSMUSG00000069049	Eif2s3y	ENSMUST00000148961	LM411_R1_t0	9.09	LM411	R1	t0
ENSMUSG00000069255	Dusp22	ENSMUST00000091672	LM411_R1_t0	1.44	LM411	R1	t0
ENSMUSG00000069255	Dusp22	ENSMUST00000095914	LM411_R1_t0	1.64	LM411	R1	t0
ENSMUSG00000072915	Gm12258	ENSMUST00000093768	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000072915	Gm12258	ENSMUST00000139337	LM411_R1_t0	1.94	LM411	R1	t0
ENSMUSG00000075054	Yae1d1	ENSMUST00000099735	LM411_R1_t0	2.44	LM411	R1	t0
ENSMUSG00000075054	Yae1d1	ENSMUST00000222796	LM411_R1_t0	4.95	LM411	R1	t0
ENSMUSG00000075270	Pde11a	ENSMUST00000099992	LM411_R1_t0	0.51	LM411	R1	t0
ENSMUSG00000075270	Pde11a	ENSMUST00000124825	LM411_R1_t0	1.11	LM411	R1	t0
ENSMUSG00000075270	Pde11a	ENSMUST00000144892	LM411_R1_t0	1.17	LM411	R1	t0
ENSMUSG00000078606	Gvin2	ENSMUST00000106766	LM411_R1_t0	3.35	LM411	R1	t0
ENSMUSG00000078606	Gvin2	ENSMUST00000176994	LM411_R1_t0	9.45	LM411	R1	t0
ENSMUSG00000085175	Gm11423	ENSMUST00000136051	LM411_R1_t0	1.34	LM411	R1	t0
ENSMUSG00000085175	Gm11423	ENSMUST00000152784	LM411_R1_t0	0.66	LM411	R1	t0
ENSMUSG00000085175	Gm11423	ENSMUST00000246962	LM411_R1_t0	0.86	LM411	R1	t0
ENSMUSG00000089726	NA	ENSMUST00000134140	LM411_R1_t0	0.64	LM411	R1	t0
ENSMUSG00000089726	NA	ENSMUST00000350200	LM411_R1_t0	3.58	LM411	R1	t0
ENSMUSG00000091994	E130317F20Rik	ENSMUST00000168521	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000091994	E130317F20Rik	ENSMUST00000217802	LM411_R1_t0	0.95	LM411	R1	t0
ENSMUSG00000091994	E130317F20Rik	ENSMUST00000295784	LM411_R1_t0	0.21	LM411	R1	t0
ENSMUSG00000095677	Dynlt1f	ENSMUST00000179554	LM411_R1_t0	25.01	LM411	R1	t0
ENSMUSG00000095677	Dynlt1f	ENSMUST00000232452	LM411_R1_t0	5.41	LM411	R1	t0
ENSMUSG00000097885	NA	ENSMUST00000180404	LM411_R1_t0	1.53	LM411	R1	t0
ENSMUSG00000097885	NA	ENSMUST00000181303	LM411_R1_t0	1.35	LM411	R1	t0
ENSMUSG00000097885	NA	ENSMUST00000293985	LM411_R1_t0	1.31	LM411	R1	t0
ENSMUSG00000097885	NA	ENSMUST00000293987	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000097885	NA	ENSMUST00000293989	LM411_R1_t0	1.06	LM411	R1	t0
ENSMUSG00000113902	Ndufb1	ENSMUST00000221191	LM411_R1_t0	10.48	LM411	R1	t0
ENSMUSG00000113902	Ndufb1	ENSMUST00000221227	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000113902	Ndufb1	ENSMUST00000221422	LM411_R1_t0	21.38	LM411	R1	t0
ENSMUSG00000113902	Ndufb1	ENSMUST00000222608	LM411_R1_t0	0	LM411	R1	t0
ENSMUSG00000114797	Nupl1	ENSMUST00000041905	LM411_R1_t0	20.26	LM411	R1	t0
ENSMUSG00000114797	Nupl1	ENSMUST00000223596	LM411_R1_t0	2.98	LM411	R1	t0
ENSMUSG00000114797	Nupl1	ENSMUST00000225111	LM411_R1_t0	4.96	LM411	R1	t0
ENSMUSG00000117098	NA	ENSMUST00000233357	LM411_R1_t0	199.63	LM411	R1	t0
ENSMUSG00000117098	NA	ENSMUST00000233417	LM411_R1_t0	304.8	LM411	R1	t0
ENSMUSG00000117286	Gm1043	ENSMUST00000213782	LM411_R1_t0	2.83	LM411	R1	t0
ENSMUSG00000117286	Gm1043	ENSMUST00000232332	LM411_R1_t0	2.2	LM411	R1	t0
ENSMUSG00000121456	NA	ENSMUST00000275619	LM411_R1_t0	0.2	LM411	R1	t0
ENSMUSG00000121456	NA	ENSMUST00000275620	LM411_R1_t0	0.16	LM411	R1	t0
ENSMUSG00000122203	NA	ENSMUST00000251343	LM411_R1_t0	0.5	LM411	R1	t0
ENSMUSG00000122203	NA	ENSMUST00000251346	LM411_R1_t0	3.59	LM411	R1	t0
ENSMUSG00000000693	Loxl3	ENSMUST00000000707	LM411_R1_t1	0.08	LM411	R1	t1
ENSMUSG00000000693	Loxl3	ENSMUST00000101257	LM411_R1_t1	0.19	LM411	R1	t1
ENSMUSG00000000826	Dnajc5	ENSMUST00000072334	LM411_R1_t1	11.55	LM411	R1	t1
ENSMUSG00000000826	Dnajc5	ENSMUST00000108797	LM411_R1_t1	11.28	LM411	R1	t1
ENSMUSG00000000826	Dnajc5	ENSMUST00000116365	LM411_R1_t1	37.65	LM411	R1	t1
ENSMUSG00000001700	Gramd3	ENSMUST00000070166	LM411_R1_t1	46.04	LM411	R1	t1
ENSMUSG00000001700	Gramd3	ENSMUST00000237422	LM411_R1_t1	17.76	LM411	R1	t1
ENSMUSG00000001700	Gramd3	ENSMUST00000237716	LM411_R1_t1	9.22	LM411	R1	t1
ENSMUSG00000002279	Lmf1	ENSMUST00000116641	LM411_R1_t1	9.46	LM411	R1	t1
ENSMUSG00000002279	Lmf1	ENSMUST00000141606	LM411_R1_t1	0.86	LM411	R1	t1
ENSMUSG00000002396	Ocel1	ENSMUST00000002469	LM411_R1_t1	3.92	LM411	R1	t1
ENSMUSG00000002396	Ocel1	ENSMUST00000110051	LM411_R1_t1	2.52	LM411	R1	t1
ENSMUSG00000002396	Ocel1	ENSMUST00000110052	LM411_R1_t1	0.72	LM411	R1	t1
ENSMUSG00000002578	Ikzf4	ENSMUST00000133342	LM411_R1_t1	9.29	LM411	R1	t1
ENSMUSG00000002578	Ikzf4	ENSMUST00000223162	LM411_R1_t1	2.44	LM411	R1	t1
ENSMUSG00000002578	Ikzf4	ENSMUST00000238610	LM411_R1_t1	0	LM411	R1	t1
ENSMUSG00000002625	Akap8l	ENSMUST00000050214	LM411_R1_t1	5	LM411	R1	t1
ENSMUSG00000002625	Akap8l	ENSMUST00000236039	LM411_R1_t1	4.03	LM411	R1	t1
ENSMUSG00000002625	Akap8l	ENSMUST00000236105	LM411_R1_t1	4.36	LM411	R1	t1
ENSMUSG00000002625	Akap8l	ENSMUST00000236503	LM411_R1_t1	5.49	LM411	R1	t1
ENSMUSG00000003068	Stk11	ENSMUST00000003152	LM411_R1_t1	46.22	LM411	R1	t1
ENSMUSG00000003068	Stk11	ENSMUST00000144883	LM411_R1_t1	17.19	LM411	R1	t1
ENSMUSG00000003531	Dgcr6	ENSMUST00000066027	LM411_R1_t1	4.61	LM411	R1	t1
ENSMUSG00000003531	Dgcr6	ENSMUST00000151266	LM411_R1_t1	27.23	LM411	R1	t1
ENSMUSG00000003531	Dgcr6	ENSMUST00000155387	LM411_R1_t1	3.12	LM411	R1	t1
ENSMUSG00000003545	Fosb	ENSMUST00000003640	LM411_R1_t1	2.1	LM411	R1	t1
ENSMUSG00000003545	Fosb	ENSMUST00000208230	LM411_R1_t1	0.37	LM411	R1	t1
ENSMUSG00000003545	Fosb	ENSMUST00000208326	LM411_R1_t1	0.59	LM411	R1	t1
ENSMUSG00000003545	Fosb	ENSMUST00000208446	LM411_R1_t1	1.2	LM411	R1	t1
ENSMUSG00000003545	Fosb	ENSMUST00000208505	LM411_R1_t1	0.31	LM411	R1	t1
ENSMUSG00000005267	Zfp287	ENSMUST00000005399	LM411_R1_t1	0.75	LM411	R1	t1
ENSMUSG00000005267	Zfp287	ENSMUST00000128370	LM411_R1_t1	0.43	LM411	R1	t1
ENSMUSG00000005267	Zfp287	ENSMUST00000149228	LM411_R1_t1	0	LM411	R1	t1
ENSMUSG00000005267	Zfp287	ENSMUST00000150336	LM411_R1_t1	0.75	LM411	R1	t1
ENSMUSG00000005267	Zfp287	ENSMUST00000185656	LM411_R1_t1	1.02	LM411	R1	t1
ENSMUSG00000005442	Cic	ENSMUST00000163320	LM411_R1_t1	16.52	LM411	R1	t1
ENSMUSG00000005442	Cic	ENSMUST00000167379	LM411_R1_t1	6.32	LM411	R1	t1
ENSMUSG00000005442	Cic	ENSMUST00000169266	LM411_R1_t1	30.58	LM411	R1	t1
ENSMUSG00000006307	Kmt2b	ENSMUST00000006470	LM411_R1_t1	21.61	LM411	R1	t1
ENSMUSG00000006307	Kmt2b	ENSMUST00000131002	LM411_R1_t1	3.74	LM411	R1	t1
ENSMUSG00000006333	Rps9	ENSMUST00000006496	LM411_R1_t1	4380.59	LM411	R1	t1
ENSMUSG00000006333	Rps9	ENSMUST00000146927	LM411_R1_t1	365.79	LM411	R1	t1
ENSMUSG00000006800	Sulf2	ENSMUST00000088086	LM411_R1_t1	2.69	LM411	R1	t1
ENSMUSG00000006800	Sulf2	ENSMUST00000109249	LM411_R1_t1	0.04	LM411	R1	t1
ENSMUSG00000006800	Sulf2	ENSMUST00000146497	LM411_R1_t1	0	LM411	R1	t1
ENSMUSG00000007659	Bcl2l1	ENSMUST00000007803	LM411_R1_t1	242.06	LM411	R1	t1
ENSMUSG00000007659	Bcl2l1	ENSMUST00000109820	LM411_R1_t1	39.62	LM411	R1	t1
ENSMUSG00000009687	Fxyd5	ENSMUST00000009831	LM411_R1_t1	83.15	LM411	R1	t1
ENSMUSG00000009687	Fxyd5	ENSMUST00000159924	LM411_R1_t1	73.62	LM411	R1	t1
ENSMUSG00000009687	Fxyd5	ENSMUST00000161684	LM411_R1_t1	39.62	LM411	R1	t1
ENSMUSG00000009687	Fxyd5	ENSMUST00000161805	LM411_R1_t1	13.57	LM411	R1	t1
ENSMUSG00000009687	Fxyd5	ENSMUST00000162087	LM411_R1_t1	61.81	LM411	R1	t1
ENSMUSG00000009687	Fxyd5	ENSMUST00000162733	LM411_R1_t1	5.5	LM411	R1	t1
ENSMUSG00000009687	Fxyd5	ENSMUST00000205301	LM411_R1_t1	70.08	LM411	R1	t1
ENSMUSG00000010097	Nxf1	ENSMUST00000010241	LM411_R1_t1	51.84	LM411	R1	t1
ENSMUSG00000010097	Nxf1	ENSMUST00000184970	LM411_R1_t1	45.59	LM411	R1	t1
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000016026	LM411_R1_t1	1.92	LM411	R1	t1
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000045586	LM411_R1_t1	0	LM411	R1	t1
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000087164	LM411_R1_t1	0.14	LM411	R1	t1
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000190036	LM411_R1_t1	0.13	LM411	R1	t1
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000200142	LM411_R1_t1	0.16	LM411	R1	t1
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000238522	LM411_R1_t1	0.73	LM411	R1	t1
ENSMUSG00000017132	Cyth1	ENSMUST00000017276	LM411_R1_t1	70.53	LM411	R1	t1
ENSMUSG00000017132	Cyth1	ENSMUST00000151165	LM411_R1_t1	8.25	LM411	R1	t1
ENSMUSG00000018412	Kansl1	ENSMUST00000018556	LM411_R1_t1	13.56	LM411	R1	t1
ENSMUSG00000018412	Kansl1	ENSMUST00000106971	LM411_R1_t1	0	LM411	R1	t1
ENSMUSG00000018412	Kansl1	ENSMUST00000106972	LM411_R1_t1	23.68	LM411	R1	t1
ENSMUSG00000018442	Derl2	ENSMUST00000108523	LM411_R1_t1	11.58	LM411	R1	t1
ENSMUSG00000018442	Derl2	ENSMUST00000140712	LM411_R1_t1	1.64	LM411	R1	t1
ENSMUSG00000018442	Derl2	ENSMUST00000143850	LM411_R1_t1	8.57	LM411	R1	t1
ENSMUSG00000018442	Derl2	ENSMUST00000171041	LM411_R1_t1	21	LM411	R1	t1
ENSMUSG00000019843	Fyn	ENSMUST00000063091	LM411_R1_t1	24.92	LM411	R1	t1
ENSMUSG00000019843	Fyn	ENSMUST00000099967	LM411_R1_t1	4.83	LM411	R1	t1
ENSMUSG00000019843	Fyn	ENSMUST00000126486	LM411_R1_t1	14	LM411	R1	t1
ENSMUSG00000019843	Fyn	ENSMUST00000135242	LM411_R1_t1	27.43	LM411	R1	t1
ENSMUSG00000019843	Fyn	ENSMUST00000136659	LM411_R1_t1	2.2	LM411	R1	t1
ENSMUSG00000019850	Tnfaip3	ENSMUST00000019997	LM411_R1_t1	77.82	LM411	R1	t1
ENSMUSG00000019850	Tnfaip3	ENSMUST00000105527	LM411_R1_t1	50.49	LM411	R1	t1
ENSMUSG00000019850	Tnfaip3	ENSMUST00000154590	LM411_R1_t1	5.29	LM411	R1	t1
ENSMUSG00000019996	Map7	ENSMUST00000020173	LM411_R1_t1	1.83	LM411	R1	t1
ENSMUSG00000019996	Map7	ENSMUST00000116259	LM411_R1_t1	3.77	LM411	R1	t1
ENSMUSG00000020271	Fbxw11	ENSMUST00000076383	LM411_R1_t1	4.24	LM411	R1	t1
ENSMUSG00000020271	Fbxw11	ENSMUST00000093205	LM411_R1_t1	17.19	LM411	R1	t1
ENSMUSG00000020271	Fbxw11	ENSMUST00000109366	LM411_R1_t1	21.66	LM411	R1	t1
ENSMUSG00000020456	Ogdh	ENSMUST00000003461	LM411_R1_t1	43.54	LM411	R1	t1
ENSMUSG00000020456	Ogdh	ENSMUST00000081894	LM411_R1_t1	28.3	LM411	R1	t1
ENSMUSG00000020564	Atxn7l1	ENSMUST00000090597	LM411_R1_t1	3.32	LM411	R1	t1
